Date;Sales;Timestamp
13.01.2021;329;11:20:30
13.01.2021;337;11:21:05
13.01.2021;329;11:22:30
13.01.2021;339;11:23:05
13.01.2021;359;11:24:30
13.01.2021;311;11:25:05
13.01.2021;404;11:26:30
13.01.2021;333;11:27:05
13.01.2021;373;11:28:30
13.01.2021;356;11:29:05
13.01.2021;370;11:30:30
13.01.2021;338;11:31:05
13.01.2021;385;11:32:30
13.01.2021;384;11:33:05
13.01.2021;340;11:34:30
13.01.2021;355;11:35:05
13.01.2021;390;11:36:30
13.01.2021;356;11:37:05
13.01.2021;388;11:38:30
13.01.2021;386;11:39:05
13.01.2021;379;11:40:30
13.01.2021;335;11:41:05
13.01.2021;425;11:42:30
13.01.2021;359;11:43:05
13.01.2021;365;11:44:30
13.01.2021;344;11:45:05
13.01.2021;395;11:46:30
13.01.2021;372;11:47:05
13.01.2021;430;11:48:30
13.01.2021;351;11:49:05
13.01.2021;410;11:50:30
13.01.2021;380;11:51:05
13.01.2021;414;11:52:30
13.01.2021;375;11:53:05
13.01.2021;438;11:54:30
13.01.2021;415;11:55:05
13.01.2021;413;11:56:30
13.01.2021;370;11:57:05
13.01.2021;395;11:58:30
13.01.2021;408;11:59:05
13.01.2021;428;12:00:30
13.01.2021;428;12:01:05
13.01.2021;401;12:02:30
13.01.2021;395;12:03:05
13.01.2021;394;12:04:30
13.01.2021;419;12:05:05
13.01.2021;413;12:06:30
13.01.2021;428;12:07:05
13.01.2021;430;12:08:30
13.01.2021;412;12:09:05
13.01.2021;410;12:10:30
13.01.2021;436;12:11:05
13.01.2021;436;12:12:30
13.01.2021;410;12:13:05
13.01.2021;424;12:14:30
13.01.2021;406;12:15:05
13.01.2021;453;12:16:30
13.01.2021;422;12:17:05
13.01.2021;472;12:18:30
13.01.2021;451;12:19:05
13.01.2021;444;12:20:30
13.01.2021;427;12:21:05
13.01.2021;466;12:22:30
13.01.2021;457;12:23:05
13.01.2021;467;12:24:30
13.01.2021;485;12:25:05
13.01.2021;466;12:26:30
13.01.2021;494;12:27:05
13.01.2021;401;12:28:30
13.01.2021;503;12:29:05
13.01.2021;497;12:30:30
13.01.2021;456;12:31:05
13.01.2021;487;12:32:30
13.01.2021;458;12:33:05
13.01.2021;446;12:34:30
13.01.2021;459;12:35:05
13.01.2021;477;12:36:30
13.01.2021;484;12:37:05
13.01.2021;428;12:38:30
13.01.2021;494;12:39:05
13.01.2021;453;12:40:30
13.01.2021;531;12:41:05
13.01.2021;433;12:42:30
13.01.2021;539;12:43:05
13.01.2021;445;12:44:31
13.01.2021;537;12:45:05
13.01.2021;426;12:46:31
13.01.2021;525;12:47:05
13.01.2021;392;12:48:31
13.01.2021;533;12:49:05
13.01.2021;478;12:50:31
13.01.2021;496;12:51:05
13.01.2021;475;12:52:31
13.01.2021;525;12:53:05
13.01.2021;470;12:54:31
13.01.2021;548;12:55:05
13.01.2021;498;12:56:31
13.01.2021;519;12:57:05
13.01.2021;492;12:58:31
13.01.2021;531;12:59:05
13.01.2021;508;13:00:31
13.01.2021;521;13:01:05
13.01.2021;519;13:02:31
13.01.2021;528;13:03:05
13.01.2021;502;13:04:31
13.01.2021;575;13:05:05
13.01.2021;552;13:06:31
13.01.2021;560;13:07:05
13.01.2021;543;13:08:31
13.01.2021;594;13:09:05
13.01.2021;596;13:10:31
13.01.2021;560;13:11:05
13.01.2021;614;13:12:31
13.01.2021;599;13:13:05
13.01.2021;590;13:14:31
13.01.2021;532;13:15:05
13.01.2021;567;13:16:31
13.01.2021;580;13:17:05
13.01.2021;528;13:18:31
13.01.2021;560;13:19:05
13.01.2021;571;13:20:31
13.01.2021;569;13:21:05
13.01.2021;485;13:22:31
13.01.2021;576;13:23:05
13.01.2021;562;13:24:31
13.01.2021;587;13:25:05
13.01.2021;512;13:26:31
13.01.2021;565;13:27:05
13.01.2021;484;13:28:31
13.01.2021;530;13:29:05
13.01.2021;544;13:30:31
13.01.2021;590;13:31:05
13.01.2021;540;13:32:31
13.01.2021;533;13:33:05
13.01.2021;492;13:34:31
13.01.2021;509;13:35:05
13.01.2021;542;13:36:31
13.01.2021;558;13:37:05
13.01.2021;520;13:38:31
13.01.2021;543;13:39:06
13.01.2021;589;13:40:31
13.01.2021;564;13:41:06
13.01.2021;485;13:42:31
13.01.2021;586;13:43:06
13.01.2021;525;13:44:31
13.01.2021;565;13:45:06
13.01.2021;496;13:46:31
13.01.2021;559;13:47:06
13.01.2021;503;13:48:31
13.01.2021;560;13:49:06
13.01.2021;519;13:50:31
13.01.2021;547;13:51:06
13.01.2021;525;13:52:31
13.01.2021;509;13:53:06
13.01.2021;505;13:54:31
13.01.2021;542;13:55:06
13.01.2021;546;13:56:31
13.01.2021;501;13:57:06
13.01.2021;525;13:58:31
13.01.2021;542;13:59:06
13.01.2021;502;14:00:31
13.01.2021;533;14:01:06
13.01.2021;565;14:02:31
13.01.2021;494;14:03:06
13.01.2021;543;14:04:31
13.01.2021;495;14:05:06
13.01.2021;500;14:06:31
13.01.2021;490;14:07:06
13.01.2021;518;14:08:31
13.01.2021;462;14:09:06
13.01.2021;505;14:10:31
13.01.2021;563;14:11:06
13.01.2021;512;14:12:31
13.01.2021;536;14:13:06
13.01.2021;490;14:14:31
13.01.2021;522;14:15:06
13.01.2021;448;14:16:31
13.01.2021;491;14:17:06
13.01.2021;529;14:18:31
13.01.2021;478;14:19:06
13.01.2021;475;14:20:31
13.01.2021;496;14:21:06
13.01.2021;525;14:22:31
13.01.2021;503;14:23:06
13.01.2021;492;14:24:31
13.01.2021;452;14:25:06
13.01.2021;489;14:26:31
13.01.2021;489;14:27:06
13.01.2021;521;14:28:31
13.01.2021;413;14:29:06
13.01.2021;539;14:30:31
13.01.2021;476;14:31:06
13.01.2021;490;14:32:31
13.01.2021;478;14:33:06
13.01.2021;506;14:34:31
13.01.2021;463;14:35:06
13.01.2021;475;14:36:31
13.01.2021;432;14:37:06
13.01.2021;535;14:38:31
13.01.2021;392;14:39:06
13.01.2021;535;14:40:31
13.01.2021;412;14:41:06
13.01.2021;515;14:42:31
13.01.2021;477;14:43:06
13.01.2021;513;14:44:31
13.01.2021;398;14:45:06
13.01.2021;512;14:46:31
13.01.2021;439;14:47:06
13.01.2021;509;14:48:31
13.01.2021;379;14:49:06
13.01.2021;515;14:50:31
13.01.2021;418;14:51:06
13.01.2021;508;14:52:31
13.01.2021;415;14:53:06
13.01.2021;499;14:54:31
13.01.2021;418;14:55:06
13.01.2021;528;14:56:31
13.01.2021;411;14:57:06
13.01.2021;503;14:58:31
13.01.2021;425;14:59:06
13.01.2021;449;15:00:31
13.01.2021;422;15:01:06
13.01.2021;495;15:02:31
13.01.2021;423;15:03:06
13.01.2021;527;15:04:31
13.01.2021;410;15:05:06
13.01.2021;467;15:06:31
13.01.2021;392;15:07:06
13.01.2021;508;15:08:31
13.01.2021;413;15:09:06
13.01.2021;484;15:10:31
13.01.2021;495;15:11:06
13.01.2021;511;15:12:31
13.01.2021;468;15:13:06
13.01.2021;512;15:14:31
13.01.2021;430;15:15:06
13.01.2021;528;15:16:31
13.01.2021;433;15:17:06
13.01.2021;502;15:18:31
13.01.2021;414;15:19:06
13.01.2021;532;15:20:31
13.01.2021;413;15:21:06
13.01.2021;498;15:22:31
13.01.2021;407;15:23:06
13.01.2021;544;15:24:31
13.01.2021;411;15:25:06
13.01.2021;522;15:26:31
13.01.2021;429;15:27:06
13.01.2021;528;15:28:31
13.01.2021;436;15:29:06
13.01.2021;530;15:30:31
13.01.2021;415;15:31:06
13.01.2021;560;15:32:31
13.01.2021;416;15:33:06
13.01.2021;588;15:34:31
13.01.2021;425;15:35:06
13.01.2021;589;15:36:31
13.01.2021;412;15:37:06
13.01.2021;591;15:38:31
13.01.2021;374;15:39:06
13.01.2021;531;15:40:31
13.01.2021;427;15:41:06
13.01.2021;549;15:42:31
13.01.2021;440;15:43:06
13.01.2021;510;15:44:31
13.01.2021;442;15:45:06
13.01.2021;549;15:46:31
13.01.2021;432;15:47:06
13.01.2021;513;15:48:31
13.01.2021;449;15:49:06
13.01.2021;514;15:50:31
13.01.2021;463;15:51:06
13.01.2021;528;15:52:31
13.01.2021;481;15:53:06
13.01.2021;513;15:54:31
13.01.2021;445;15:55:06
13.01.2021;554;15:56:31
13.01.2021;406;15:57:06
13.01.2021;518;15:58:31
13.01.2021;453;15:59:07
13.01.2021;551;16:00:31
13.01.2021;479;16:01:07
13.01.2021;563;16:02:31
13.01.2021;464;16:03:07
13.01.2021;492;16:04:31
13.01.2021;447;16:05:07
13.01.2021;520;16:06:31
13.01.2021;496;16:07:07
13.01.2021;534;16:08:31
13.01.2021;477;16:09:07
13.01.2021;505;16:10:31
13.01.2021;493;16:11:07
13.01.2021;554;16:12:31
13.01.2021;471;16:13:07
13.01.2021;577;16:14:31
13.01.2021;500;16:15:07
13.01.2021;600;16:16:31
13.01.2021;498;16:17:07
13.01.2021;556;16:18:31
13.01.2021;482;16:19:07
13.01.2021;522;16:20:31
13.01.2021;539;16:21:07
13.01.2021;499;16:22:31
13.01.2021;542;16:23:07
13.01.2021;557;16:24:31
13.01.2021;534;16:25:07
13.01.2021;539;16:26:31
13.01.2021;520;16:27:07
13.01.2021;564;16:28:31
13.01.2021;502;16:29:07
13.01.2021;532;16:30:31
13.01.2021;490;16:31:07
13.01.2021;515;16:32:31
13.01.2021;548;16:33:07
13.01.2021;496;16:34:31
13.01.2021;573;16:35:07
13.01.2021;526;16:36:31
13.01.2021;520;16:37:07
13.01.2021;523;16:38:31
13.01.2021;541;16:39:07
13.01.2021;556;16:40:31
13.01.2021;579;16:41:07
13.01.2021;508;16:42:31
13.01.2021;598;16:43:07
13.01.2021;512;16:44:31
13.01.2021;544;16:45:07
13.01.2021;564;16:46:31
13.01.2021;574;16:47:07
13.01.2021;592;16:48:31
13.01.2021;627;16:49:07
13.01.2021;484;16:50:31
13.01.2021;570;16:51:07
13.01.2021;536;16:52:31
13.01.2021;540;16:53:07
13.01.2021;535;16:54:31
13.01.2021;558;16:55:07
13.01.2021;563;16:56:31
13.01.2021;571;16:57:07
13.01.2021;549;16:58:31
13.01.2021;575;16:59:07
13.01.2021;515;17:00:31
13.01.2021;590;17:01:07
13.01.2021;571;17:02:31
13.01.2021;573;17:03:07
13.01.2021;537;17:04:31
13.01.2021;655;17:05:07
13.01.2021;500;17:06:31
13.01.2021;615;17:07:07
13.01.2021;511;17:08:31
13.01.2021;644;17:09:07
13.01.2021;575;17:10:31
13.01.2021;642;17:11:07
13.01.2021;537;17:12:31
13.01.2021;630;17:13:07
13.01.2021;545;17:14:31
13.01.2021;661;17:15:07
13.01.2021;586;17:16:31
13.01.2021;595;17:17:07
13.01.2021;608;17:18:31
13.01.2021;667;17:19:07
13.01.2021;583;17:20:31
13.01.2021;690;17:21:07
13.01.2021;605;17:22:31
13.01.2021;614;17:23:07
13.01.2021;610;17:24:31
13.01.2021;684;17:25:07
13.01.2021;565;17:26:31
13.01.2021;652;17:27:07
13.01.2021;585;17:28:31
13.01.2021;666;17:29:07
13.01.2021;575;17:30:31
13.01.2021;639;17:31:08
13.01.2021;574;17:32:31
13.01.2021;710;17:33:08
13.01.2021;584;17:34:31
13.01.2021;665;17:35:08
13.01.2021;646;17:36:31
13.01.2021;604;17:37:08
13.01.2021;678;17:38:31
13.01.2021;564;17:39:08
13.01.2021;720;17:40:31
13.01.2021;617;17:41:08
13.01.2021;686;17:42:31
13.01.2021;580;17:43:08
13.01.2021;682;17:44:31
13.01.2021;660;17:45:08
13.01.2021;655;17:46:31
13.01.2021;548;17:47:08
13.01.2021;690;17:48:31
13.01.2021;636;17:49:08
13.01.2021;699;17:50:31
13.01.2021;615;17:51:08
13.01.2021;739;17:52:31
13.01.2021;610;17:53:08
13.01.2021;689;17:54:31
13.01.2021;597;17:55:08
13.01.2021;690;17:56:31
13.01.2021;634;17:57:08
13.01.2021;661;17:58:31
13.01.2021;635;17:59:08
13.01.2021;723;18:00:31
13.01.2021;642;18:01:08
13.01.2021;634;18:02:31
13.01.2021;649;18:03:08
13.01.2021;716;18:04:31
13.01.2021;656;18:05:08
13.01.2021;723;18:06:31
13.01.2021;603;18:07:08
13.01.2021;741;18:08:31
13.01.2021;597;18:09:08
13.01.2021;798;18:10:31
13.01.2021;575;18:11:08
13.01.2021;766;18:12:31
13.01.2021;563;18:13:08
13.01.2021;846;18:14:31
13.01.2021;629;18:15:08
13.01.2021;776;18:16:31
13.01.2021;623;18:17:08
13.01.2021;819;18:18:31
13.01.2021;609;18:19:08
13.01.2021;748;18:20:31
13.01.2021;631;18:21:08
13.01.2021;834;18:22:31
13.01.2021;662;18:23:08
13.01.2021;770;18:24:31
13.01.2021;698;18:25:08
13.01.2021;807;18:26:31
13.01.2021;670;18:27:08
13.01.2021;759;18:28:31
13.01.2021;706;18:29:08
13.01.2021;819;18:30:31
13.01.2021;685;18:31:08
13.01.2021;766;18:32:31
13.01.2021;650;18:33:08
13.01.2021;725;18:34:31
13.01.2021;706;18:35:08
13.01.2021;769;18:36:31
13.01.2021;714;18:37:08
13.01.2021;799;18:38:31
13.01.2021;686;18:39:08
13.01.2021;747;18:40:31
13.01.2021;673;18:41:08
13.01.2021;1027;18:42:31
13.01.2021;1002;18:43:08
13.01.2021;1123;18:44:31
13.01.2021;1083;18:45:08
13.01.2021;1050;18:46:31
13.01.2021;1019;18:47:08
13.01.2021;1057;18:48:31
13.01.2021;1025;18:49:08
13.01.2021;1126;18:50:31
13.01.2021;966;18:51:08
13.01.2021;1132;18:52:31
13.01.2021;920;18:53:08
13.01.2021;1031;18:54:31
13.01.2021;972;18:55:08
13.01.2021;809;18:56:31
13.01.2021;686;18:57:08
13.01.2021;764;18:58:31
13.01.2021;705;18:59:08
13.01.2021;751;19:00:31
13.01.2021;716;19:01:08
13.01.2021;757;19:02:31
13.01.2021;691;19:03:08
13.01.2021;725;19:04:31
13.01.2021;681;19:05:08
13.01.2021;685;19:06:31
13.01.2021;664;19:07:08
13.01.2021;706;19:08:31
13.01.2021;674;19:09:08
13.01.2021;645;19:10:31
13.01.2021;718;19:11:08
13.01.2021;751;19:12:31
13.01.2021;711;19:13:08
13.01.2021;644;19:14:31
13.01.2021;644;19:15:08
13.01.2021;741;19:16:31
13.01.2021;661;19:17:08
13.01.2021;694;19:18:31
13.01.2021;633;19:19:08
13.01.2021;704;19:20:31
13.01.2021;643;19:21:08
13.01.2021;664;19:22:31
13.01.2021;633;19:23:08
13.01.2021;667;19:24:31
13.01.2021;672;19:25:08
13.01.2021;649;19:26:31
13.01.2021;634;19:27:08
13.01.2021;658;19:28:31
13.01.2021;638;19:29:08
13.01.2021;621;19:30:31
13.01.2021;673;19:31:08
13.01.2021;616;19:32:31
13.01.2021;634;19:33:08
13.01.2021;625;19:34:31
13.01.2021;653;19:35:08
13.01.2021;586;19:36:31
13.01.2021;689;19:37:08
13.01.2021;562;19:38:31
13.01.2021;618;19:39:08
13.01.2021;573;19:40:31
13.01.2021;624;19:41:08
13.01.2021;601;19:42:31
13.01.2021;651;19:43:08
13.01.2021;580;19:44:31
13.01.2021;660;19:45:08
13.01.2021;513;19:46:31
13.01.2021;635;19:47:08
13.01.2021;525;19:48:31
13.01.2021;593;19:49:08
13.01.2021;561;19:50:31
13.01.2021;597;19:51:08
13.01.2021;577;19:52:31
13.01.2021;620;19:53:08
13.01.2021;562;19:54:31
13.01.2021;596;19:55:08
13.01.2021;529;19:56:31
13.01.2021;598;19:57:08
13.01.2021;513;19:58:31
13.01.2021;532;19:59:08
13.01.2021;493;20:00:31
13.01.2021;537;20:01:08
13.01.2021;555;20:02:31
13.01.2021;601;20:03:08
13.01.2021;522;20:04:31
13.01.2021;575;20:05:08
13.01.2021;474;20:06:31
13.01.2021;575;20:07:08
13.01.2021;467;20:08:31
13.01.2021;583;20:09:08
13.01.2021;428;20:10:31
13.01.2021;589;20:11:08
13.01.2021;461;20:12:31
13.01.2021;605;20:13:08
13.01.2021;463;20:14:31
13.01.2021;552;20:15:08
13.01.2021;466;20:16:31
13.01.2021;537;20:17:08
13.01.2021;443;20:18:31
13.01.2021;520;20:19:08
13.01.2021;525;20:20:31
13.01.2021;529;20:21:08
13.01.2021;463;20:22:31
13.01.2021;505;20:23:08
13.01.2021;502;20:24:31
13.01.2021;493;20:25:08
13.01.2021;457;20:26:31
13.01.2021;496;20:27:08
13.01.2021;439;20:28:31
13.01.2021;486;20:29:08
13.01.2021;474;20:30:31
13.01.2021;533;20:31:08
13.01.2021;450;20:32:31
13.01.2021;486;20:33:08
13.01.2021;479;20:34:31
13.01.2021;543;20:35:08
13.01.2021;418;20:36:31
13.01.2021;466;20:37:08
13.01.2021;391;20:38:31
13.01.2021;513;20:39:08
13.01.2021;390;20:40:31
13.01.2021;519;20:41:08
13.01.2021;381;20:42:31
13.01.2021;513;20:43:08
13.01.2021;338;20:44:31
13.01.2021;473;20:45:08
13.01.2021;429;20:46:31
13.01.2021;482;20:47:08
13.01.2021;397;20:48:31
13.01.2021;488;20:49:08
13.01.2021;400;20:50:31
13.01.2021;468;20:51:08
13.01.2021;379;20:52:31
13.01.2021;471;20:53:08
13.01.2021;364;20:54:31
13.01.2021;436;20:55:08
13.01.2021;388;20:56:31
13.01.2021;402;20:57:08
13.01.2021;369;20:58:31
13.01.2021;390;20:59:08
13.01.2021;371;21:00:31
13.01.2021;409;21:01:08
13.01.2021;362;21:02:31
13.01.2021;384;21:03:08
13.01.2021;404;21:04:31
13.01.2021;369;21:05:08
13.01.2021;372;21:06:31
13.01.2021;350;21:07:08
13.01.2021;383;21:08:31
13.01.2021;361;21:09:08
13.01.2021;381;21:10:31
13.01.2021;367;21:11:08
13.01.2021;370;21:12:31
13.01.2021;372;21:13:08
13.01.2021;387;21:14:31
13.01.2021;360;21:15:08
13.01.2021;385;21:16:31
13.01.2021;351;21:17:08
13.01.2021;395;21:18:31
13.01.2021;351;21:19:08
13.01.2021;361;21:20:31
13.01.2021;346;21:21:08
13.01.2021;373;21:22:31
13.01.2021;321;21:23:08
13.01.2021;399;21:24:31
13.01.2021;318;21:25:08
13.01.2021;366;21:26:31
13.01.2021;335;21:27:08
13.01.2021;374;21:28:31
13.01.2021;352;21:29:08
13.01.2021;347;21:30:31
13.01.2021;357;21:31:08
13.01.2021;377;21:32:31
13.01.2021;331;21:33:08
13.01.2021;352;21:34:31
13.01.2021;334;21:35:08
13.01.2021;345;21:36:31
13.01.2021;343;21:37:08
13.01.2021;371;21:38:31
13.01.2021;290;21:39:08
13.01.2021;324;21:40:31
13.01.2021;333;21:41:08
13.01.2021;335;21:42:31
13.01.2021;311;21:43:08
13.01.2021;332;21:44:31
13.01.2021;334;21:45:08
13.01.2021;318;21:46:31
13.01.2021;311;21:47:08
13.01.2021;331;21:48:31
13.01.2021;281;21:49:08
13.01.2021;331;21:50:31
13.01.2021;305;21:51:08
13.01.2021;342;21:52:31
13.01.2021;302;21:53:08
13.01.2021;343;21:54:31
13.01.2021;283;21:55:08
13.01.2021;346;21:56:31
13.01.2021;267;21:57:08
13.01.2021;332;21:58:31
13.01.2021;269;21:59:08
13.01.2021;267;22:00:31
13.01.2021;243;22:01:08
13.01.2021;254;22:02:31
13.01.2021;224;22:03:08
13.01.2021;261;22:04:31
13.01.2021;247;22:05:08
13.01.2021;301;22:06:31
13.01.2021;230;22:07:08
13.01.2021;280;22:08:31
13.01.2021;242;22:09:08
13.01.2021;271;22:10:31
13.01.2021;224;22:11:08
13.01.2021;270;22:12:31
13.01.2021;208;22:13:08
13.01.2021;305;22:14:31
13.01.2021;205;22:15:08
13.01.2021;277;22:16:31
13.01.2021;203;22:17:08
13.01.2021;283;22:18:31
13.01.2021;181;22:19:08
13.01.2021;276;22:20:31
13.01.2021;212;22:21:08
13.01.2021;269;22:22:31
13.01.2021;184;22:23:08
13.01.2021;283;22:24:31
13.01.2021;181;22:25:08
13.01.2021;267;22:26:31
13.01.2021;193;22:27:08
13.01.2021;283;22:28:31
13.01.2021;200;22:29:08
13.01.2021;285;22:30:31
13.01.2021;181;22:31:08
13.01.2021;297;22:32:31
13.01.2021;167;22:33:08
13.01.2021;259;22:34:31
13.01.2021;184;22:35:08
13.01.2021;253;22:36:31
13.01.2021;175;22:37:08
13.01.2021;254;22:38:31
13.01.2021;178;22:39:08
13.01.2021;314;22:40:31
13.01.2021;163;22:41:08
13.01.2021;278;22:42:31
13.01.2021;134;22:43:08
13.01.2021;294;22:44:31
13.01.2021;125;22:45:08
13.01.2021;287;22:46:31
13.01.2021;119;22:47:08
13.01.2021;278;22:48:31
13.01.2021;118;22:49:08
13.01.2021;268;22:50:31
13.01.2021;139;22:51:08
13.01.2021;233;22:52:31
13.01.2021;119;22:53:08
13.01.2021;245;22:54:31
13.01.2021;139;22:55:08
13.01.2021;234;22:56:31
13.01.2021;121;22:57:08
13.01.2021;243;22:58:31
13.01.2021;119;22:59:08
13.01.2021;210;23:00:31
13.01.2021;113;23:01:08
13.01.2021;217;23:02:31
13.01.2021;96;23:03:08
13.01.2021;188;23:04:31
13.01.2021;102;23:05:08
13.01.2021;162;23:06:31
13.01.2021;99;23:07:08
13.01.2021;158;23:08:31
13.01.2021;91;23:09:08
13.01.2021;157;23:10:31
13.01.2021;100;23:11:08
13.01.2021;160;23:12:31
13.01.2021;88;23:13:08
13.01.2021;157;23:14:31
13.01.2021;107;23:15:08
13.01.2021;145;23:16:31
13.01.2021;92;23:17:08
13.01.2021;165;23:18:31
13.01.2021;86;23:19:08
13.01.2021;136;23:20:31
13.01.2021;116;23:21:08
13.01.2021;153;23:22:31
13.01.2021;106;23:23:08
13.01.2021;159;23:24:31
13.01.2021;94;23:25:08
13.01.2021;136;23:26:31
13.01.2021;109;23:27:08
13.01.2021;139;23:28:31
13.01.2021;91;23:29:08
13.01.2021;153;23:30:31
13.01.2021;92;23:31:08
13.01.2021;144;23:32:31
13.01.2021;88;23:33:08
13.01.2021;137;23:34:31
13.01.2021;94;23:35:08
13.01.2021;130;23:36:31
13.01.2021;97;23:37:08
13.01.2021;130;23:38:32
13.01.2021;78;23:39:08
13.01.2021;119;23:40:31
13.01.2021;81;23:41:08
13.01.2021;114;23:42:31
13.01.2021;76;23:43:08
13.01.2021;113;23:44:31
13.01.2021;64;23:45:08
13.01.2021;120;23:46:31
13.01.2021;85;23:47:08
13.01.2021;107;23:48:32
13.01.2021;64;23:49:08
13.01.2021;100;23:50:32
13.01.2021;78;23:51:08
13.01.2021;81;23:52:32
13.01.2021;84;23:53:08
13.01.2021;84;23:54:32
13.01.2021;71;23:55:08
13.01.2021;69;23:56:32
13.01.2021;53;23:57:08
13.01.2021;82;23:58:32
13.01.2021;61;23:59:08
14.01.2021;75;0:00:32
14.01.2021;47;0:01:08
14.01.2021;71;0:02:32
14.01.2021;52;0:03:08
14.01.2021;69;0:04:32
14.01.2021;54;0:05:08
14.01.2021;88;0:06:32
14.01.2021;57;0:07:08
14.01.2021;92;0:08:32
14.01.2021;42;0:09:08
14.01.2021;101;0:10:32
14.01.2021;60;0:11:08
14.01.2021;87;0:12:32
14.01.2021;60;0:13:08
14.01.2021;65;0:14:32
14.01.2021;60;0:15:08
14.01.2021;94;0:16:32
14.01.2021;68;0:17:08
14.01.2021;75;0:18:32
14.01.2021;87;0:19:08
14.01.2021;72;0:20:32
14.01.2021;75;0:21:08
14.01.2021;72;0:22:32
14.01.2021;78;0:23:08
14.01.2021;61;0:24:32
14.01.2021;75;0:25:08
14.01.2021;61;0:26:32
14.01.2021;68;0:27:08
14.01.2021;68;0:28:32
14.01.2021;57;0:29:08
14.01.2021;64;0:30:32
14.01.2021;65;0:31:08
14.01.2021;68;0:32:32
14.01.2021;59;0:33:08
14.01.2021;57;0:34:32
14.01.2021;68;0:35:09
14.01.2021;59;0:36:32
14.01.2021;55;0:37:09
14.01.2021;85;0:38:32
14.01.2021;62;0:39:09
14.01.2021;66;0:40:32
14.01.2021;54;0:41:09
14.01.2021;61;0:42:32
14.01.2021;56;0:43:09
14.01.2021;61;0:44:32
14.01.2021;61;0:45:09
14.01.2021;68;0:46:32
14.01.2021;59;0:47:09
14.01.2021;64;0:48:32
14.01.2021;57;0:49:09
14.01.2021;60;0:50:32
14.01.2021;58;0:51:09
14.01.2021;46;0:52:32
14.01.2021;55;0:53:09
14.01.2021;54;0:54:32
14.01.2021;46;0:55:09
14.01.2021;41;0:56:32
14.01.2021;34;0:57:09
14.01.2021;47;0:58:32
14.01.2021;43;0:59:09
14.01.2021;52;1:00:32
14.01.2021;35;1:01:09
14.01.2021;28;1:02:32
14.01.2021;55;1:03:09
14.01.2021;41;1:04:32
14.01.2021;43;1:05:09
14.01.2021;54;1:06:32
14.01.2021;41;1:07:09
14.01.2021;50;1:08:32
14.01.2021;47;1:09:09
14.01.2021;49;1:10:32
14.01.2021;52;1:11:09
14.01.2021;41;1:12:32
14.01.2021;43;1:13:09
14.01.2021;32;1:14:32
14.01.2021;40;1:15:09
14.01.2021;35;1:16:32
14.01.2021;51;1:17:09
14.01.2021;35;1:18:32
14.01.2021;44;1:19:09
14.01.2021;41;1:20:32
14.01.2021;54;1:21:09
14.01.2021;29;1:22:32
14.01.2021;46;1:23:09
14.01.2021;41;1:24:32
14.01.2021;49;1:25:09
14.01.2021;34;1:26:32
14.01.2021;45;1:27:09
14.01.2021;32;1:28:32
14.01.2021;33;1:29:09
14.01.2021;34;1:30:32
14.01.2021;42;1:31:09
14.01.2021;41;1:32:32
14.01.2021;34;1:33:09
14.01.2021;27;1:34:32
14.01.2021;37;1:35:09
14.01.2021;41;1:36:32
14.01.2021;32;1:37:09
14.01.2021;29;1:38:32
14.01.2021;35;1:39:09
14.01.2021;27;1:40:32
14.01.2021;33;1:41:09
14.01.2021;36;1:42:32
14.01.2021;37;1:43:09
14.01.2021;28;1:44:32
14.01.2021;31;1:45:09
14.01.2021;26;1:46:32
14.01.2021;36;1:47:09
14.01.2021;27;1:48:32
14.01.2021;23;1:49:09
14.01.2021;25;1:50:32
14.01.2021;30;1:51:09
14.01.2021;24;1:52:32
14.01.2021;39;1:53:09
14.01.2021;25;1:54:32
14.01.2021;40;1:55:09
14.01.2021;23;1:58:32
14.01.2021;37;1:59:09
14.01.2021;23;2:01:40
14.01.2021;34;2:02:05
14.01.2021;25;2:05:13
14.01.2021;26;2:05:25
14.01.2021;18;2:07:13
14.01.2021;35;2:07:25
14.01.2021;20;2:09:13
14.01.2021;31;2:09:25
14.01.2021;20;2:11:13
14.01.2021;27;2:11:25
14.01.2021;20;2:13:13
14.01.2021;28;2:13:26
14.01.2021;16;2:15:13
14.01.2021;29;2:15:26
14.01.2021;29;2:17:13
14.01.2021;34;2:17:26
14.01.2021;23;2:19:13
14.01.2021;25;2:19:26
14.01.2021;18;2:21:13
14.01.2021;27;2:21:26
14.01.2021;21;2:23:13
14.01.2021;26;2:23:26
14.01.2021;16;2:25:13
14.01.2021;23;2:25:27
14.01.2021;17;2:27:13
14.01.2021;13;2:27:27
14.01.2021;20;2:29:14
14.01.2021;20;2:29:27
14.01.2021;16;2:32:58
14.01.2021;23;2:33:05
14.01.2021;18;2:34:58
14.01.2021;28;2:35:05
14.01.2021;14;2:36:58
14.01.2021;31;2:37:05
14.01.2021;22;2:38:58
14.01.2021;25;2:39:05
14.01.2021;19;2:40:58
14.01.2021;28;2:41:05
14.01.2021;17;2:42:58
14.01.2021;21;2:43:05
14.01.2021;10;2:44:58
14.01.2021;30;2:45:05
14.01.2021;13;2:46:58
14.01.2021;29;2:47:05
14.01.2021;15;2:48:58
14.01.2021;32;2:49:05
14.01.2021;16;2:50:58
14.01.2021;24;2:51:05
14.01.2021;12;2:52:58
14.01.2021;17;2:53:05
14.01.2021;15;2:54:58
14.01.2021;25;2:55:05
14.01.2021;19;2:56:58
