Date;Time;Sales
13.01.2021;9:03:05;1
13.01.2021;9:04:29;0
13.01.2021;9:05:05;1
13.01.2021;9:06:29;1
13.01.2021;9:07:05;4
13.01.2021;9:08:29;0
13.01.2021;9:09:05;0
13.01.2021;9:10:29;2
13.01.2021;9:11:05;3
13.01.2021;9:12:29;0
13.01.2021;9:13:05;1
13.01.2021;9:14:29;1
13.01.2021;9:15:05;0
13.01.2021;9:16:29;1
13.01.2021;9:17:05;2
13.01.2021;9:18:29;3
13.01.2021;9:19:05;0
13.01.2021;9:20:29;0
13.01.2021;9:21:05;2
13.01.2021;9:22:29;4
13.01.2021;9:23:05;2
13.01.2021;9:24:29;2
13.01.2021;9:25:05;1
13.01.2021;9:26:29;4
13.01.2021;9:27:05;1
13.01.2021;9:28:29;3
13.01.2021;9:29:05;0
13.01.2021;9:30:29;0
13.01.2021;9:31:05;2
13.01.2021;9:32:29;1
13.01.2021;9:33:05;2
13.01.2021;9:34:29;0
13.01.2021;9:35:05;3
13.01.2021;9:36:29;1
13.01.2021;9:37:05;2
13.01.2021;9:38:29;3
13.01.2021;9:39:05;1
13.01.2021;9:40:29;2
13.01.2021;9:41:05;0
13.01.2021;9:42:29;2
13.01.2021;9:43:05;2
13.01.2021;9:44:29;1
13.01.2021;9:45:05;0
13.01.2021;9:46:29;3
13.01.2021;9:47:05;1
13.01.2021;9:48:29;2
13.01.2021;9:49:05;2
13.01.2021;9:50:29;0
13.01.2021;9:51:05;0
13.01.2021;9:52:29;1
13.01.2021;9:53:05;1
13.01.2021;9:54:29;0
13.01.2021;9:55:05;3
13.01.2021;9:56:29;0
13.01.2021;9:57:05;1
13.01.2021;9:58:29;1
13.01.2021;9:59:05;0
13.01.2021;10:00:29;2
13.01.2021;10:01:05;1
13.01.2021;10:02:29;0
13.01.2021;10:03:05;0
13.01.2021;10:04:29;1
13.01.2021;10:05:05;4
13.01.2021;10:06:29;0
13.01.2021;10:07:05;0
13.01.2021;10:08:30;1
13.01.2021;10:09:05;1
13.01.2021;10:10:30;2
13.01.2021;10:11:05;2
13.01.2021;10:12:30;1
13.01.2021;10:13:05;0
13.01.2021;10:14:30;1
13.01.2021;10:15:05;0
13.01.2021;10:16:30;4
13.01.2021;10:17:05;2
13.01.2021;10:18:30;2
13.01.2021;10:19:05;1
13.01.2021;10:20:30;1
13.01.2021;10:21:05;3
13.01.2021;10:22:30;2
13.01.2021;10:23:05;0
13.01.2021;10:24:30;2
13.01.2021;10:25:05;3
13.01.2021;10:26:30;0
13.01.2021;10:27:05;3
13.01.2021;10:28:30;0
13.01.2021;10:29:05;2
13.01.2021;10:30:30;3
13.01.2021;10:31:05;4
13.01.2021;10:32:30;0
13.01.2021;10:33:05;2
13.01.2021;10:34:30;1
13.01.2021;10:35:05;0
13.01.2021;10:36:30;3
13.01.2021;10:37:05;3
13.01.2021;10:38:30;2
13.01.2021;10:39:05;2
13.01.2021;10:40:30;0
13.01.2021;10:41:05;2
13.01.2021;10:42:30;4
13.01.2021;10:43:05;1
13.01.2021;10:44:30;2
13.01.2021;10:45:05;0
13.01.2021;10:46:30;2
13.01.2021;10:47:05;2
13.01.2021;10:48:30;0
13.01.2021;10:49:05;3
13.01.2021;10:50:30;2
13.01.2021;10:51:05;0
13.01.2021;10:52:30;5
13.01.2021;10:53:05;3
13.01.2021;10:54:30;1
13.01.2021;10:55:05;1
13.01.2021;10:56:30;2
13.01.2021;10:57:05;3
13.01.2021;10:58:30;1
13.01.2021;10:59:05;3
13.01.2021;11:00:30;0
13.01.2021;11:01:05;1
13.01.2021;11:02:30;2
13.01.2021;11:03:05;1
13.01.2021;11:04:30;1
13.01.2021;11:05:05;1
13.01.2021;11:06:30;1
13.01.2021;11:07:05;1
13.01.2021;11:08:30;3
13.01.2021;11:09:05;2
13.01.2021;11:10:30;0
13.01.2021;11:11:05;2
13.01.2021;11:12:30;4
13.01.2021;11:13:05;1
13.01.2021;11:14:30;5
13.01.2021;11:15:05;3
13.01.2021;11:16:30;1
13.01.2021;11:17:05;0
13.01.2021;11:18:30;2
13.01.2021;11:19:05;2
13.01.2021;11:20:30;1
13.01.2021;11:21:05;5
13.01.2021;11:22:30;1
13.01.2021;11:23:05;4
13.01.2021;11:24:30;3
13.01.2021;11:25:05;1
13.01.2021;11:26:30;1
13.01.2021;11:27:05;2
13.01.2021;11:28:30;0
13.01.2021;11:29:05;2
13.01.2021;11:30:30;2
13.01.2021;11:31:05;1
13.01.2021;11:32:30;2
13.01.2021;11:33:05;1
13.01.2021;11:34:30;1
13.01.2021;11:35:05;1
13.01.2021;11:36:30;1
13.01.2021;11:37:05;4
13.01.2021;11:38:30;4
13.01.2021;11:39:05;2
13.01.2021;11:40:30;3
13.01.2021;11:41:05;1
13.01.2021;11:42:30;1
13.01.2021;11:43:05;0
13.01.2021;11:44:30;2
13.01.2021;11:45:05;2
13.01.2021;11:46:30;3
13.01.2021;11:47:05;4
13.01.2021;11:48:30;5
13.01.2021;11:49:05;1
13.01.2021;11:50:30;1
13.01.2021;11:51:05;1
13.01.2021;11:52:30;0
13.01.2021;11:53:05;3
13.01.2021;11:54:30;4
13.01.2021;11:55:05;2
13.01.2021;11:56:30;2
13.01.2021;11:57:05;2
13.01.2021;11:58:30;1
13.01.2021;11:59:05;1
13.01.2021;12:00:30;1
13.01.2021;12:01:05;2
13.01.2021;12:02:30;3
13.01.2021;12:03:05;3
13.01.2021;12:04:30;2
13.01.2021;12:05:05;2
13.01.2021;12:06:30;0
13.01.2021;12:07:05;5
13.01.2021;12:08:30;3
13.01.2021;12:09:05;1
13.01.2021;12:10:30;4
13.01.2021;12:11:05;4
13.01.2021;12:12:30;0
13.01.2021;12:13:05;1
13.01.2021;12:14:30;1
13.01.2021;12:15:05;2
13.01.2021;12:16:30;3
13.01.2021;12:17:05;3
13.01.2021;12:18:30;1
13.01.2021;12:19:05;7
13.01.2021;12:20:30;1
13.01.2021;12:21:05;3
13.01.2021;12:22:30;2
13.01.2021;12:23:05;3
13.01.2021;12:24:30;2
13.01.2021;12:25:05;2
13.01.2021;12:26:30;1
13.01.2021;12:27:05;3
13.01.2021;12:28:30;2
13.01.2021;12:29:05;4
13.01.2021;12:30:30;3
13.01.2021;12:31:05;2
13.01.2021;12:32:30;5
13.01.2021;12:33:05;2
13.01.2021;12:34:30;3
13.01.2021;12:35:05;2
13.01.2021;12:36:30;4
13.01.2021;12:37:05;2
13.01.2021;12:38:30;3
13.01.2021;12:39:05;1
13.01.2021;12:40:30;3
13.01.2021;12:41:05;3
13.01.2021;12:42:30;5
13.01.2021;12:43:05;2
13.01.2021;12:44:31;2
13.01.2021;12:45:05;4
13.01.2021;12:46:31;3
13.01.2021;12:47:05;2
13.01.2021;12:48:31;4
13.01.2021;12:49:05;7
13.01.2021;12:50:31;3
13.01.2021;12:51:05;2
13.01.2021;12:52:31;4
13.01.2021;12:53:05;3
13.01.2021;12:54:31;1
13.01.2021;12:55:05;1
13.01.2021;12:56:31;6
13.01.2021;12:57:05;3
13.01.2021;12:58:31;2
13.01.2021;12:59:05;6
13.01.2021;13:00:31;2
13.01.2021;13:01:05;2
13.01.2021;13:02:31;2
13.01.2021;13:03:05;1
13.01.2021;13:04:31;1
13.01.2021;13:05:05;2
13.01.2021;13:06:31;5
13.01.2021;13:07:05;2
13.01.2021;13:08:31;2
13.01.2021;13:09:05;2
13.01.2021;13:10:31;0
13.01.2021;13:11:05;2
13.01.2021;13:12:31;2
13.01.2021;13:13:05;6
13.01.2021;13:14:31;2
13.01.2021;13:15:05;3
13.01.2021;13:16:31;0
13.01.2021;13:17:05;3
13.01.2021;13:18:31;1
13.01.2021;13:19:05;1
13.01.2021;13:20:31;2
13.01.2021;13:21:05;0
13.01.2021;13:22:31;2
13.01.2021;13:23:05;6
13.01.2021;13:24:31;2
13.01.2021;13:25:05;1
13.01.2021;13:26:31;1
13.01.2021;13:27:05;4
13.01.2021;13:28:31;3
13.01.2021;13:29:05;3
13.01.2021;13:30:31;1
13.01.2021;13:31:05;2
13.01.2021;13:32:31;5
13.01.2021;13:33:05;0
13.01.2021;13:34:31;1
13.01.2021;13:35:05;3
13.01.2021;13:36:31;1
13.01.2021;13:37:05;2
13.01.2021;13:38:31;1
13.01.2021;13:39:06;1
13.01.2021;13:40:31;3
13.01.2021;13:41:06;5
13.01.2021;13:42:31;4
13.01.2021;13:43:06;3
13.01.2021;13:44:31;2
13.01.2021;13:45:06;3
13.01.2021;13:46:31;7
13.01.2021;13:47:06;2
13.01.2021;13:48:31;1
13.01.2021;13:49:06;3
13.01.2021;13:50:31;2
13.01.2021;13:51:06;4
13.01.2021;13:52:31;2
13.01.2021;13:53:06;0
13.01.2021;13:54:31;4
13.01.2021;13:55:06;2
13.01.2021;13:56:31;6
13.01.2021;13:57:06;4
13.01.2021;13:58:31;2
13.01.2021;13:59:06;3
13.01.2021;14:00:31;0
13.01.2021;14:01:06;5
13.01.2021;14:02:31;3
13.01.2021;14:03:06;4
13.01.2021;14:04:31;4
13.01.2021;14:05:06;3
13.01.2021;14:06:31;2
13.01.2021;14:07:06;4
13.01.2021;14:08:31;4
13.01.2021;14:09:06;3
13.01.2021;14:10:31;1
13.01.2021;14:11:06;4
13.01.2021;14:12:31;3
13.01.2021;14:13:06;3
13.01.2021;14:14:31;3
13.01.2021;14:15:06;2
13.01.2021;14:16:31;3
13.01.2021;14:17:06;2
13.01.2021;14:18:31;2
13.01.2021;14:19:06;3
13.01.2021;14:20:31;4
13.01.2021;14:21:06;6
13.01.2021;14:22:31;2
13.01.2021;14:23:06;1
13.01.2021;14:24:31;4
13.01.2021;14:25:06;3
13.01.2021;14:26:31;3
13.01.2021;14:27:06;3
13.01.2021;14:28:31;2
13.01.2021;14:29:06;2
13.01.2021;14:30:31;2
13.01.2021;14:31:06;1
13.01.2021;14:32:31;3
13.01.2021;14:33:06;3
13.01.2021;14:34:31;0
13.01.2021;14:35:06;1
13.01.2021;14:36:31;0
13.01.2021;14:37:06;7
13.01.2021;14:38:31;3
13.01.2021;14:39:06;1
13.01.2021;14:40:31;3
13.01.2021;14:41:06;1
13.01.2021;14:42:31;3
13.01.2021;14:43:06;3
13.01.2021;14:44:31;0
13.01.2021;14:45:06;2
13.01.2021;14:46:31;3
13.01.2021;14:47:06;5
13.01.2021;14:48:31;4
13.01.2021;14:49:06;3
13.01.2021;14:50:31;1
13.01.2021;14:51:06;5
13.01.2021;14:52:31;5
13.01.2021;14:53:06;2
13.01.2021;14:54:31;0
13.01.2021;14:55:06;4
13.01.2021;14:56:31;5
13.01.2021;14:57:06;2
13.01.2021;14:58:31;5
13.01.2021;14:59:06;5
13.01.2021;15:00:31;5
13.01.2021;15:01:06;3
13.01.2021;15:02:31;1
13.01.2021;15:03:06;3
13.01.2021;15:04:31;2
13.01.2021;15:05:06;3
13.01.2021;15:06:31;3
13.01.2021;15:07:06;4
13.01.2021;15:08:31;2
13.01.2021;15:09:06;1
13.01.2021;15:10:31;2
13.01.2021;15:11:06;1
13.01.2021;15:12:31;5
13.01.2021;15:13:06;3
13.01.2021;15:14:31;3
13.01.2021;15:15:06;3
13.01.2021;15:16:31;2
13.01.2021;15:17:06;3
13.01.2021;15:18:31;1
13.01.2021;15:19:06;2
13.01.2021;15:20:31;4
13.01.2021;15:21:06;4
13.01.2021;15:22:31;2
13.01.2021;15:23:06;4
13.01.2021;15:24:31;1
13.01.2021;15:25:06;2
13.01.2021;15:26:31;0
13.01.2021;15:27:06;4
13.01.2021;15:28:31;6
13.01.2021;15:29:06;4
13.01.2021;15:30:31;3
13.01.2021;15:31:06;2
13.01.2021;15:32:31;2
13.01.2021;15:33:06;5
13.01.2021;15:34:31;3
13.01.2021;15:35:06;6
13.01.2021;15:36:31;4
13.01.2021;15:37:06;1
13.01.2021;15:38:31;1
13.01.2021;15:39:06;4
13.01.2021;15:40:31;0
13.01.2021;15:41:06;2
13.01.2021;15:42:31;4
13.01.2021;15:43:06;3
13.01.2021;15:44:31;2
13.01.2021;15:45:06;6
13.01.2021;15:46:31;1
13.01.2021;15:47:06;4
13.01.2021;15:48:31;3
13.01.2021;15:49:06;2
13.01.2021;15:50:31;2
13.01.2021;15:51:06;1
13.01.2021;15:52:31;2
13.01.2021;15:53:06;2
13.01.2021;15:54:31;6
13.01.2021;15:55:06;4
13.01.2021;15:56:31;3
13.01.2021;15:57:06;4
13.01.2021;15:58:31;4
13.01.2021;15:59:07;0
13.01.2021;16:00:31;5
13.01.2021;16:01:07;4
13.01.2021;16:02:31;3
13.01.2021;16:03:07;2
13.01.2021;16:04:31;2
13.01.2021;16:05:07;3
13.01.2021;16:06:31;3
13.01.2021;16:07:07;3
13.01.2021;16:08:31;4
13.01.2021;16:09:07;2
13.01.2021;16:10:31;3
13.01.2021;16:11:07;4
13.01.2021;16:12:31;5
13.01.2021;16:13:07;5
13.01.2021;16:14:31;2
13.01.2021;16:15:07;2
13.01.2021;16:16:31;3
13.01.2021;16:17:07;0
13.01.2021;16:18:31;3
13.01.2021;16:19:07;2
13.01.2021;16:20:31;1
13.01.2021;16:21:07;3
13.01.2021;16:22:31;5
13.01.2021;16:23:07;3
13.01.2021;16:24:31;2
13.01.2021;16:25:07;7
13.01.2021;16:26:31;1
13.01.2021;16:27:07;4
13.01.2021;16:28:31;1
13.01.2021;16:29:07;5
13.01.2021;16:30:31;6
13.01.2021;16:31:07;3
13.01.2021;16:32:31;2
13.01.2021;16:33:07;3
13.01.2021;16:34:31;2
13.01.2021;16:35:07;4
13.01.2021;16:36:31;4
13.01.2021;16:37:07;4
13.01.2021;16:38:31;5
13.01.2021;16:39:07;4
13.01.2021;16:40:31;7
13.01.2021;16:41:07;8
13.01.2021;16:42:31;3
13.01.2021;16:43:07;5
13.01.2021;16:44:31;6
13.01.2021;16:45:07;5
13.01.2021;16:46:31;6
13.01.2021;16:47:07;6
13.01.2021;16:48:31;4
13.01.2021;16:49:07;5
13.01.2021;16:50:31;4
13.01.2021;16:51:07;5
13.01.2021;16:52:31;2
13.01.2021;16:53:07;5
13.01.2021;16:54:31;2
13.01.2021;16:55:07;2
13.01.2021;16:56:31;2
13.01.2021;16:57:07;4
13.01.2021;16:58:31;6
13.01.2021;16:59:07;2
13.01.2021;17:00:31;2
13.01.2021;17:01:07;2
13.01.2021;17:02:31;1
13.01.2021;17:03:07;4
13.01.2021;17:04:31;0
13.01.2021;17:05:07;5
13.01.2021;17:06:31;11
13.01.2021;17:07:07;4
13.01.2021;17:08:31;4
13.01.2021;17:09:07;2
13.01.2021;17:10:31;4
13.01.2021;17:11:07;7
13.01.2021;17:12:31;3
13.01.2021;17:13:07;3
13.01.2021;17:14:31;2
13.01.2021;17:15:07;2
13.01.2021;17:16:31;1
13.01.2021;17:17:07;6
13.01.2021;17:18:31;3
13.01.2021;17:19:07;0
13.01.2021;17:20:31;3
13.01.2021;17:21:07;4
13.01.2021;17:22:31;2
13.01.2021;17:23:07;4
13.01.2021;17:24:31;3
13.01.2021;17:25:07;3
13.01.2021;17:26:31;2
13.01.2021;17:27:07;3
13.01.2021;17:28:31;1
13.01.2021;17:29:07;4
13.01.2021;17:30:31;2
13.01.2021;17:31:08;7
13.01.2021;17:32:31;3
13.01.2021;17:33:08;6
13.01.2021;17:34:31;1
13.01.2021;17:35:08;1
13.01.2021;17:36:31;1
13.01.2021;17:37:08;3
13.01.2021;17:38:31;4
13.01.2021;17:39:08;3
13.01.2021;17:40:31;1
13.01.2021;17:41:08;5
13.01.2021;17:42:31;2
13.01.2021;17:43:08;2
13.01.2021;17:44:31;3
13.01.2021;17:45:08;4
13.01.2021;17:46:31;4
13.01.2021;17:47:08;1
13.01.2021;17:48:31;1
13.01.2021;17:49:08;4
13.01.2021;17:50:31;3
13.01.2021;17:51:08;4
13.01.2021;17:52:31;3
13.01.2021;17:53:08;2
13.01.2021;17:54:31;6
13.01.2021;17:55:08;3
13.01.2021;17:56:31;1
13.01.2021;17:57:08;2
13.01.2021;17:58:31;5
13.01.2021;17:59:08;7
13.01.2021;18:00:31;2
13.01.2021;18:01:08;5
13.01.2021;18:02:31;2
13.01.2021;18:03:08;2
13.01.2021;18:04:31;4
13.01.2021;18:05:08;6
13.01.2021;18:06:31;1
13.01.2021;18:07:08;7
13.01.2021;18:08:31;7
13.01.2021;18:09:08;1
13.01.2021;18:10:31;1
13.01.2021;18:11:08;4
13.01.2021;18:12:31;3
13.01.2021;18:13:08;5
13.01.2021;18:14:31;2
13.01.2021;18:15:08;1
13.01.2021;18:16:31;1
13.01.2021;18:17:08;3
13.01.2021;18:18:31;4
13.01.2021;18:19:08;3
13.01.2021;18:20:31;5
13.01.2021;18:21:08;2
13.01.2021;18:22:31;2
13.01.2021;18:23:08;3
13.01.2021;18:24:31;4
13.01.2021;18:25:08;6
13.01.2021;18:26:31;1
13.01.2021;18:27:08;5
13.01.2021;18:28:31;3
13.01.2021;18:29:08;7
13.01.2021;18:30:31;5
13.01.2021;18:31:08;3
13.01.2021;18:32:31;5
13.01.2021;18:33:08;4
13.01.2021;18:34:31;2
13.01.2021;18:35:08;3
13.01.2021;18:36:31;3
13.01.2021;18:37:08;3
13.01.2021;18:38:31;2
13.01.2021;18:39:08;3
13.01.2021;18:40:31;5
13.01.2021;18:41:08;4
13.01.2021;18:42:31;4
13.01.2021;18:43:08;8
13.01.2021;18:44:31;2
13.01.2021;18:45:08;4
13.01.2021;18:46:31;5
13.01.2021;18:47:08;7
13.01.2021;18:48:31;5
13.01.2021;18:49:08;5
13.01.2021;18:50:31;5
13.01.2021;18:51:08;6
13.01.2021;18:52:31;6
13.01.2021;18:53:08;4
13.01.2021;18:54:31;4
13.01.2021;18:55:08;4
13.01.2021;18:56:31;4
13.01.2021;18:57:08;5
13.01.2021;18:58:31;5
13.01.2021;18:59:08;6
13.01.2021;19:00:31;4
13.01.2021;19:01:08;4
13.01.2021;19:02:31;2
13.01.2021;19:03:08;4
13.01.2021;19:04:31;2
13.01.2021;19:05:08;5
13.01.2021;19:06:31;2
13.01.2021;19:07:08;6
13.01.2021;19:08:31;1
13.01.2021;19:09:08;3
13.01.2021;19:10:31;3
13.01.2021;19:11:08;6
13.01.2021;19:12:31;3
13.01.2021;19:13:08;2
13.01.2021;19:14:31;1
13.01.2021;19:15:08;4
13.01.2021;19:16:31;0
13.01.2021;19:17:08;4
13.01.2021;19:18:31;4
13.01.2021;19:19:08;5
13.01.2021;19:20:31;2
13.01.2021;19:21:08;3
13.01.2021;19:22:31;2
13.01.2021;19:23:08;5
13.01.2021;19:24:31;2
13.01.2021;19:25:08;3
13.01.2021;19:26:31;4
13.01.2021;19:27:08;3
13.01.2021;19:28:31;5
13.01.2021;19:29:08;2
13.01.2021;19:30:31;2
13.01.2021;19:31:08;2
13.01.2021;19:32:31;2
13.01.2021;19:33:08;4
13.01.2021;19:34:31;1
13.01.2021;19:35:08;6
13.01.2021;19:36:31;2
13.01.2021;19:37:08;3
13.01.2021;19:38:31;1
13.01.2021;19:39:08;4
13.01.2021;19:40:31;3
13.01.2021;19:41:08;4
13.01.2021;19:42:31;2
13.01.2021;19:43:08;5
13.01.2021;19:44:31;2
13.01.2021;19:45:08;5
13.01.2021;19:46:31;1
13.01.2021;19:47:08;3
13.01.2021;19:48:31;2
13.01.2021;19:49:08;3
13.01.2021;19:50:31;1
13.01.2021;19:51:08;3
13.01.2021;19:52:31;5
13.01.2021;19:53:08;3
13.01.2021;19:54:31;1
13.01.2021;19:55:08;2
13.01.2021;19:56:31;2
13.01.2021;19:57:08;4
13.01.2021;19:58:31;5
13.01.2021;19:59:08;5
13.01.2021;20:00:31;2
13.01.2021;20:01:08;3
13.01.2021;20:02:31;2
13.01.2021;20:03:08;6
13.01.2021;20:04:31;1
13.01.2021;20:05:08;5
13.01.2021;20:06:31;0
13.01.2021;20:07:08;5
13.01.2021;20:08:31;2
13.01.2021;20:09:08;5
13.01.2021;20:10:31;3
13.01.2021;20:11:08;2
13.01.2021;20:12:31;1
13.01.2021;20:13:08;4
13.01.2021;20:14:31;2
13.01.2021;20:15:08;6
13.01.2021;20:16:31;2
13.01.2021;20:17:08;1
13.01.2021;20:18:31;2
13.01.2021;20:19:08;1
13.01.2021;20:20:31;3
13.01.2021;20:21:08;3
13.01.2021;20:22:31;0
13.01.2021;20:23:08;1
13.01.2021;20:24:31;2
13.01.2021;20:25:08;5
13.01.2021;20:26:31;1
13.01.2021;20:27:08;5
13.01.2021;20:28:31;0
13.01.2021;20:29:08;3
13.01.2021;20:30:31;2
13.01.2021;20:31:08;5
13.01.2021;20:32:31;2
13.01.2021;20:33:08;3
13.01.2021;20:34:31;2
13.01.2021;20:35:08;3
13.01.2021;20:36:31;1
13.01.2021;20:37:08;4
13.01.2021;20:38:31;3
13.01.2021;20:39:08;2
13.01.2021;20:40:31;2
13.01.2021;20:41:08;2
13.01.2021;20:42:31;2
13.01.2021;20:43:08;3
13.01.2021;20:44:31;3
13.01.2021;20:45:08;3
13.01.2021;20:46:31;1
13.01.2021;20:47:08;2
13.01.2021;20:48:31;0
13.01.2021;20:49:08;3
13.01.2021;20:50:31;1
13.01.2021;20:51:08;4
13.01.2021;20:52:31;0
13.01.2021;20:53:08;4
13.01.2021;20:54:31;2
13.01.2021;20:55:08;3
13.01.2021;20:56:31;1
13.01.2021;20:57:08;3
13.01.2021;20:58:31;2
13.01.2021;20:59:08;2
13.01.2021;21:00:31;0
13.01.2021;21:01:08;6
13.01.2021;21:02:31;0
13.01.2021;21:03:08;3
13.01.2021;21:04:31;1
13.01.2021;21:05:08;3
13.01.2021;21:06:31;0
13.01.2021;21:07:08;2
13.01.2021;21:08:31;0
13.01.2021;21:09:08;1
13.01.2021;21:10:31;4
13.01.2021;21:11:08;3
13.01.2021;21:12:31;0
13.01.2021;21:13:08;3
13.01.2021;21:14:31;3
13.01.2021;21:15:08;3
13.01.2021;21:16:31;1
13.01.2021;21:17:08;3
13.01.2021;21:18:31;3
13.01.2021;21:19:08;3
13.01.2021;21:20:31;3
13.01.2021;21:21:08;4
13.01.2021;21:22:31;0
13.01.2021;21:23:08;2
13.01.2021;21:24:31;1
13.01.2021;21:25:08;1
13.01.2021;21:26:31;1
13.01.2021;21:27:08;1
13.01.2021;21:28:31;0
13.01.2021;21:29:08;3
13.01.2021;21:30:31;0
13.01.2021;21:31:08;2
13.01.2021;21:32:31;0
13.01.2021;21:33:08;1
13.01.2021;21:34:31;0
13.01.2021;21:35:08;1
13.01.2021;21:36:31;1
13.01.2021;21:37:08;4
13.01.2021;21:38:31;5
13.01.2021;21:39:08;1
13.01.2021;21:40:31;2
13.01.2021;21:41:08;1
13.01.2021;21:42:31;2
13.01.2021;21:43:08;3
13.01.2021;21:44:31;4
13.01.2021;21:45:08;2
13.01.2021;21:46:31;1
13.01.2021;21:47:08;3
13.01.2021;21:48:31;2
13.01.2021;21:49:08;3
13.01.2021;21:50:31;2
13.01.2021;21:51:08;0
13.01.2021;21:52:31;1
13.01.2021;21:53:08;3
13.01.2021;21:54:31;0
13.01.2021;21:55:08;3
13.01.2021;21:56:31;0
13.01.2021;21:57:08;2
13.01.2021;21:58:31;2
13.01.2021;21:59:08;2
13.01.2021;22:00:31;2
13.01.2021;22:01:08;4
13.01.2021;22:02:31;1
13.01.2021;22:03:08;3
13.01.2021;22:04:31;2
13.01.2021;22:05:08;3
13.01.2021;22:06:31;2
13.01.2021;22:07:08;0
13.01.2021;22:08:31;3
13.01.2021;22:09:08;1
13.01.2021;22:10:31;1
13.01.2021;22:11:08;2
13.01.2021;22:12:31;1
13.01.2021;22:13:08;3
13.01.2021;22:14:31;7
13.01.2021;22:15:08;2
13.01.2021;22:16:31;2
13.01.2021;22:17:08;3
13.01.2021;22:18:31;2
13.01.2021;22:19:08;2
13.01.2021;22:20:31;1
13.01.2021;22:21:08;2
13.01.2021;22:22:31;2
13.01.2021;22:23:08;0
13.01.2021;22:24:31;2
13.01.2021;22:25:08;1
13.01.2021;22:26:31;1
13.01.2021;22:27:08;1
13.01.2021;22:28:31;0
13.01.2021;22:29:08;0
13.01.2021;22:30:31;5
13.01.2021;22:31:08;2
13.01.2021;22:32:31;2
13.01.2021;22:33:08;3
13.01.2021;22:34:31;0
13.01.2021;22:35:08;3
13.01.2021;22:36:31;2
13.01.2021;22:37:08;0
13.01.2021;22:38:31;1
13.01.2021;22:39:08;1
13.01.2021;22:40:31;1
13.01.2021;22:41:08;1
13.01.2021;22:42:31;1
13.01.2021;22:43:08;0
13.01.2021;22:44:31;4
13.01.2021;22:45:08;0
13.01.2021;22:46:31;1
13.01.2021;22:47:08;1
13.01.2021;22:48:31;2
13.01.2021;22:49:08;1
13.01.2021;22:50:31;3
13.01.2021;22:51:08;0
13.01.2021;22:52:31;0
13.01.2021;22:53:08;3
13.01.2021;22:54:31;2
13.01.2021;22:55:08;2
13.01.2021;22:56:31;3
13.01.2021;22:57:08;1
13.01.2021;22:58:31;2
13.01.2021;22:59:08;0
13.01.2021;23:00:31;1
13.01.2021;23:01:08;2
13.01.2021;23:02:31;3
13.01.2021;23:03:08;1
13.01.2021;23:04:31;2
13.01.2021;23:05:08;0
13.01.2021;23:06:31;2
13.01.2021;23:07:08;1
13.01.2021;23:08:31;3
13.01.2021;23:09:08;3
13.01.2021;23:10:31;3
13.01.2021;23:11:08;2
13.01.2021;23:12:31;0
13.01.2021;23:13:08;0
13.01.2021;23:14:31;1
13.01.2021;23:15:08;1
13.01.2021;23:16:31;0
13.01.2021;23:17:08;1
13.01.2021;23:18:31;0
13.01.2021;23:19:08;0
13.01.2021;23:20:31;0
13.01.2021;23:21:08;0
13.01.2021;23:22:31;2
13.01.2021;23:23:08;0
13.01.2021;23:24:31;1
13.01.2021;23:25:08;1
13.01.2021;23:26:31;1
13.01.2021;23:27:08;2
13.01.2021;23:28:31;1
13.01.2021;23:29:08;0
13.01.2021;23:30:31;1
13.01.2021;23:31:08;1
13.01.2021;23:32:31;2
13.01.2021;23:33:08;0
13.01.2021;23:34:31;1
13.01.2021;23:35:08;0
13.01.2021;23:36:31;2
13.01.2021;23:37:08;0
13.01.2021;23:38:32;2
13.01.2021;23:39:08;3
13.01.2021;23:40:31;3
13.01.2021;23:41:08;1
13.01.2021;23:42:31;1
13.01.2021;23:43:08;0
13.01.2021;23:44:31;2
13.01.2021;23:45:08;1
13.01.2021;23:46:31;2
13.01.2021;23:47:08;0
13.01.2021;23:48:32;0
13.01.2021;23:49:08;1
13.01.2021;23:50:32;0
13.01.2021;23:51:08;1
13.01.2021;23:52:32;0
13.01.2021;23:53:08;1
13.01.2021;23:54:32;1
13.01.2021;23:55:08;1
13.01.2021;23:56:32;1
13.01.2021;23:57:08;2
13.01.2021;23:58:32;0
13.01.2021;23:59:08;0
14.01.2021;0:00:32;1
14.01.2021;0:01:08;1
14.01.2021;0:02:32;0
14.01.2021;0:03:08;1
14.01.2021;0:04:32;1
14.01.2021;0:05:08;0
14.01.2021;0:06:32;0
14.01.2021;0:07:08;0
14.01.2021;0:08:32;0
14.01.2021;0:09:08;0
14.01.2021;0:10:32;0
14.01.2021;0:11:08;2
14.01.2021;0:12:32;1
14.01.2021;0:13:08;0
14.01.2021;0:14:32;0
14.01.2021;0:15:08;0
14.01.2021;0:16:32;0
14.01.2021;0:17:08;2
14.01.2021;0:18:32;0
14.01.2021;0:19:08;0
14.01.2021;0:20:32;0
14.01.2021;0:21:08;0
14.01.2021;0:22:32;0
14.01.2021;0:23:08;0
14.01.2021;0:24:32;0
14.01.2021;0:25:08;0
14.01.2021;0:26:32;0
14.01.2021;0:27:08;1
14.01.2021;0:28:32;0
14.01.2021;0:29:08;0
14.01.2021;0:30:32;0
14.01.2021;0:31:08;1
14.01.2021;0:32:32;1
14.01.2021;0:33:08;0
14.01.2021;0:34:32;0
